,loc,drug
524,https://www.goodrx.com/avodart,avodart
525,https://www.goodrx.com/avonex,avonex
526,https://www.goodrx.com/avsola,avsola
527,https://www.goodrx.com/avycaz,avycaz
528,https://www.goodrx.com/axert,axert
529,https://www.goodrx.com/axid,axid
530,https://www.goodrx.com/axiron,axiron
531,https://www.goodrx.com/axitinib,axitinib
532,https://www.goodrx.com/axona,axona
533,https://www.goodrx.com/aygestin,aygestin
534,https://www.goodrx.com/ayr,ayr
535,https://www.goodrx.com/ayuna,ayuna
536,https://www.goodrx.com/ayvakit,ayvakit
537,https://www.goodrx.com/azacitidine,azacitidine
538,https://www.goodrx.com/azactam,azactam
539,https://www.goodrx.com/azasan,azasan
540,https://www.goodrx.com/azasite,azasite
541,https://www.goodrx.com/azathioprine,azathioprine
542,https://www.goodrx.com/azedra,azedra
543,https://www.goodrx.com/azelaic-acid,azelaic-acid
544,https://www.goodrx.com/azelastine,azelastine
545,https://www.goodrx.com/azelastine-fluticasone,azelastine-fluticasone
546,https://www.goodrx.com/azelex,azelex
547,https://www.goodrx.com/azeschew,azeschew
548,https://www.goodrx.com/azilect,azilect
549,https://www.goodrx.com/azilsartan,azilsartan
550,https://www.goodrx.com/azilsartan-and-chlorthalidone,azilsartan-and-chlorthalidone
551,https://www.goodrx.com/azithromycin,azithromycin
552,https://www.goodrx.com/azo,azo
553,https://www.goodrx.com/azodyl,azodyl
554,https://www.goodrx.com/azopt,azopt
555,https://www.goodrx.com/azor,azor
556,https://www.goodrx.com/azstarys,azstarys
557,https://www.goodrx.com/aztreonam,aztreonam
558,https://www.goodrx.com/azulfidine,azulfidine
559,https://www.goodrx.com/azulfidine-en-tabs,azulfidine-en-tabs
560,https://www.goodrx.com/azurette,azurette
561,https://www.goodrx.com/b-o-supprettes,b-o-supprettes
562,https://www.goodrx.com/b-nexa,b-nexa
563,https://www.goodrx.com/baciguent,baciguent
564,https://www.goodrx.com/bacitracin,bacitracin
565,https://www.goodrx.com/bacitracin-non-prescription,bacitracin-non-prescription
566,https://www.goodrx.com/bacitracin-neomycin-polymyxin-b-pramoxine,bacitracin-neomycin-polymyxin-b-pramoxine
567,https://www.goodrx.com/bacitracin-polymyxin-b,bacitracin-polymyxin-b
568,https://www.goodrx.com/bacitracin-polymyxin-b-non-prescription,bacitracin-polymyxin-b-non-prescription
569,https://www.goodrx.com/baclofen,baclofen
570,https://www.goodrx.com/bacteriostatic-water,bacteriostatic-water
571,https://www.goodrx.com/bactrim,bactrim
572,https://www.goodrx.com/bactroban,bactroban
573,https://www.goodrx.com/bactroban-nasal,bactroban-nasal
574,https://www.goodrx.com/bafiertam,bafiertam
575,https://www.goodrx.com/balcoltra,balcoltra
576,https://www.goodrx.com/baloxavir-marboxil,baloxavir-marboxil
577,https://www.goodrx.com/balsalazide,balsalazide
578,https://www.goodrx.com/balversa,balversa
579,https://www.goodrx.com/balziva,balziva
580,https://www.goodrx.com/bamlanivimab,bamlanivimab
581,https://www.goodrx.com/banan,banan
582,https://www.goodrx.com/banzel,banzel
583,https://www.goodrx.com/baqsimi,baqsimi
584,https://www.goodrx.com/baraclude,baraclude
585,https://www.goodrx.com/barhemsys,barhemsys
586,https://www.goodrx.com/basaglar,basaglar
587,https://www.goodrx.com/bavencio,bavencio
588,https://www.goodrx.com/baxdela,baxdela
589,https://www.goodrx.com/baycadron,baycadron
590,https://www.goodrx.com/bayer-breeze-2,bayer-breeze-2
591,https://www.goodrx.com/bayer-microlet,bayer-microlet
592,https://www.goodrx.com/baytril,baytril
593,https://www.goodrx.com/bcg-vaccine,bcg-vaccine
594,https://www.goodrx.com/bd-precisionglide,bd-precisionglide
595,https://www.goodrx.com/bd-ultra-fine,bd-ultra-fine
596,https://www.goodrx.com/bebulin,bebulin
597,https://www.goodrx.com/bebulin-vh,bebulin-vh
598,https://www.goodrx.com/becaplermin,becaplermin
599,https://www.goodrx.com/beconase-aq,beconase-aq
600,https://www.goodrx.com/bedaquiline,bedaquiline
601,https://www.goodrx.com/bekyree,bekyree
602,https://www.goodrx.com/belantamab,belantamab
603,https://www.goodrx.com/belatacept,belatacept
604,https://www.goodrx.com/belbuca,belbuca
605,https://www.goodrx.com/beleodaq,beleodaq
606,https://www.goodrx.com/belimumab,belimumab
607,https://www.goodrx.com/belinostat,belinostat
608,https://www.goodrx.com/belladonna-opium,belladonna-opium
609,https://www.goodrx.com/belladonna-phenobarbital,belladonna-phenobarbital
610,https://www.goodrx.com/belsomra,belsomra
611,https://www.goodrx.com/belumosudil,belumosudil
612,https://www.goodrx.com/belviq,belviq
613,https://www.goodrx.com/belviq-xr,belviq-xr
614,https://www.goodrx.com/belzutifan,belzutifan
615,https://www.goodrx.com/benadryl,benadryl
616,https://www.goodrx.com/benadryl-plus-congestion,benadryl-plus-congestion
617,https://www.goodrx.com/benazepril,benazepril
618,https://www.goodrx.com/benazepril-hctz,benazepril-hctz
619,https://www.goodrx.com/bendeka,bendeka
620,https://www.goodrx.com/benefix,benefix
621,https://www.goodrx.com/benemid,benemid
622,https://www.goodrx.com/benicar,benicar
623,https://www.goodrx.com/benicar-hct,benicar-hct
624,https://www.goodrx.com/benlysta,benlysta
625,https://www.goodrx.com/bensal-hp,bensal-hp
626,https://www.goodrx.com/bentyl,bentyl
627,https://www.goodrx.com/benzaclin,benzaclin
628,https://www.goodrx.com/benzamycin,benzamycin
629,https://www.goodrx.com/benzefoam,benzefoam
630,https://www.goodrx.com/benzefoam-ultra,benzefoam-ultra
631,https://www.goodrx.com/benzepro,benzepro
632,https://www.goodrx.com/benzhydrocodone-acetaminophen,benzhydrocodone-acetaminophen
633,https://www.goodrx.com/benznidazole,benznidazole
634,https://www.goodrx.com/benzocaine,benzocaine
635,https://www.goodrx.com/benzonatate,benzonatate
636,https://www.goodrx.com/benzoyl-peroxide,benzoyl-peroxide
637,https://www.goodrx.com/benzphetamine,benzphetamine
638,https://www.goodrx.com/benztropine-mesylate,benztropine-mesylate
639,https://www.goodrx.com/benzylpenicilloyl-polylysine,benzylpenicilloyl-polylysine
640,https://www.goodrx.com/beovu,beovu
641,https://www.goodrx.com/bepotastine,bepotastine
642,https://www.goodrx.com/bepreve,bepreve
643,https://www.goodrx.com/berinert,berinert
644,https://www.goodrx.com/beser,beser
645,https://www.goodrx.com/besifloxacin,besifloxacin
646,https://www.goodrx.com/besivance,besivance
647,https://www.goodrx.com/besponsa,besponsa
648,https://www.goodrx.com/beta-val,beta-val
649,https://www.goodrx.com/betaderm,betaderm
650,https://www.goodrx.com/betagan,betagan
651,https://www.goodrx.com/betagen,betagen
652,https://www.goodrx.com/betamethasone-dipropionate,betamethasone-dipropionate
653,https://www.goodrx.com/betamethasone-dipropionate-augmented,betamethasone-dipropionate-augmented
654,https://www.goodrx.com/betamethasone-sodium-phosphate-betamethasone-acetate,betamethasone-sodium-phosphate-betamethasone-acetate
655,https://www.goodrx.com/betamethasone-valerate,betamethasone-valerate
656,https://www.goodrx.com/betamethasone-calcipotriene,betamethasone-calcipotriene
657,https://www.goodrx.com/betapace,betapace
658,https://www.goodrx.com/betapace-af,betapace-af
659,https://www.goodrx.com/betaseron,betaseron
660,https://www.goodrx.com/betatrex,betatrex
661,https://www.goodrx.com/betaxolol,betaxolol
662,https://www.goodrx.com/bethanechol,bethanechol
663,https://www.goodrx.com/bethkis,bethkis
664,https://www.goodrx.com/betimol,betimol
665,https://www.goodrx.com/betoptic,betoptic
666,https://www.goodrx.com/betoptic-s,betoptic-s
667,https://www.goodrx.com/bevacizumab,bevacizumab
668,https://www.goodrx.com/bevacizumab-awwb,bevacizumab-awwb
669,https://www.goodrx.com/bevespi-aerosphere,bevespi-aerosphere
670,https://www.goodrx.com/bevyxxa,bevyxxa
671,https://www.goodrx.com/bexarotene,bexarotene
672,https://www.goodrx.com/bexsero,bexsero
673,https://www.goodrx.com/beyaz,beyaz
674,https://www.goodrx.com/biafine,biafine
675,https://www.goodrx.com/biaxin,biaxin
676,https://www.goodrx.com/biaxin-xl,biaxin-xl
677,https://www.goodrx.com/bicalutamide,bicalutamide
678,https://www.goodrx.com/bicillin-cr,bicillin-cr
679,https://www.goodrx.com/bicillin-cr-900-300,bicillin-cr-900-300
680,https://www.goodrx.com/bicillin-l-a,bicillin-l-a
681,https://www.goodrx.com/bicnu,bicnu
682,https://www.goodrx.com/bidil,bidil
683,https://www.goodrx.com/bijuva,bijuva
684,https://www.goodrx.com/biktarvy,biktarvy
685,https://www.goodrx.com/biltricide,biltricide
686,https://www.goodrx.com/bimatoprost-latisse,bimatoprost-latisse
687,https://www.goodrx.com/bimatoprost-lumigan,bimatoprost-lumigan
688,https://www.goodrx.com/binosto,binosto
689,https://www.goodrx.com/bio-spot-active-care-for-dogs,bio-spot-active-care-for-dogs
690,https://www.goodrx.com/bio-spot-defense-for-dogs,bio-spot-defense-for-dogs
691,https://www.goodrx.com/bio-spot-for-cats,bio-spot-for-cats
692,https://www.goodrx.com/biomox,biomox
693,https://www.goodrx.com/bionect,bionect
694,https://www.goodrx.com/bionime,bionime
695,https://www.goodrx.com/biorphen,biorphen
696,https://www.goodrx.com/biothrax,biothrax
697,https://www.goodrx.com/bisacodyl,bisacodyl
698,https://www.goodrx.com/biscolax,biscolax
699,https://www.goodrx.com/bismuth-metronidazole-and-tetracycline,bismuth-metronidazole-and-tetracycline
700,https://www.goodrx.com/bisoprolol,bisoprolol
701,https://www.goodrx.com/bisoprolol-hctz,bisoprolol-hctz
702,https://www.goodrx.com/bivalirudin,bivalirudin
703,https://www.goodrx.com/blenrep,blenrep
704,https://www.goodrx.com/bleomycin,bleomycin
705,https://www.goodrx.com/bleph-10,bleph-10
706,https://www.goodrx.com/blephamide,blephamide
707,https://www.goodrx.com/blinatumomab,blinatumomab
708,https://www.goodrx.com/blincyto,blincyto
709,https://www.goodrx.com/blisovi-24-fe,blisovi-24-fe
710,https://www.goodrx.com/blisovi-fe-1.5-30,blisovi-fe-1.5-30
711,https://www.goodrx.com/blisovi-fe-1-20,blisovi-fe-1-20
712,https://www.goodrx.com/blocadren,blocadren
713,https://www.goodrx.com/bloxiverz,bloxiverz
714,https://www.goodrx.com/blue-oyster-cult,blue-oyster-cult
715,https://www.goodrx.com/boceprevir,boceprevir
716,https://www.goodrx.com/bonine,bonine
717,https://www.goodrx.com/bonine-for-kids,bonine-for-kids
718,https://www.goodrx.com/boniva,boniva
719,https://www.goodrx.com/bonjesta,bonjesta
720,https://www.goodrx.com/bontril,bontril
721,https://www.goodrx.com/bontril-pdm,bontril-pdm
722,https://www.goodrx.com/boostrix,boostrix
723,https://www.goodrx.com/bortezomib,bortezomib
724,https://www.goodrx.com/bosentan,bosentan
725,https://www.goodrx.com/bosulif,bosulif
726,https://www.goodrx.com/bosutinib,bosutinib
727,https://www.goodrx.com/botox,botox
728,https://www.goodrx.com/bpo,bpo
729,https://www.goodrx.com/braftovi,braftovi
730,https://www.goodrx.com/bravecto,bravecto
731,https://www.goodrx.com/bravelle,bravelle
732,https://www.goodrx.com/brentuximab-vedotin,brentuximab-vedotin
733,https://www.goodrx.com/breo-ellipta,breo-ellipta
734,https://www.goodrx.com/brethine,brethine
735,https://www.goodrx.com/brevicon,brevicon
736,https://www.goodrx.com/brexafemme,brexafemme
737,https://www.goodrx.com/brexpiprazole,brexpiprazole
738,https://www.goodrx.com/breyanzi,breyanzi
739,https://www.goodrx.com/breztri-aerosphere,breztri-aerosphere
740,https://www.goodrx.com/bricanyl,bricanyl
741,https://www.goodrx.com/bridion,bridion
742,https://www.goodrx.com/briellyn,briellyn
743,https://www.goodrx.com/brigatinib,brigatinib
744,https://www.goodrx.com/brilinta,brilinta
745,https://www.goodrx.com/brimonidine,brimonidine
746,https://www.goodrx.com/brimonidine-and-timolol,brimonidine-and-timolol
747,https://www.goodrx.com/brineura,brineura
748,https://www.goodrx.com/brintellix,brintellix
749,https://www.goodrx.com/brinzolamide,brinzolamide
750,https://www.goodrx.com/brinzolamide-and-brimonidine,brinzolamide-and-brimonidine
751,https://www.goodrx.com/brisdelle,brisdelle
752,https://www.goodrx.com/briviact,briviact
753,https://www.goodrx.com/brodalumab,brodalumab
754,https://www.goodrx.com/bromday,bromday
755,https://www.goodrx.com/bromfed-dm,bromfed-dm
756,https://www.goodrx.com/bromfenac,bromfenac
757,https://www.goodrx.com/bromocriptine,bromocriptine
758,https://www.goodrx.com/brompheniramine-dextromethorphan-phenylephrine,brompheniramine-dextromethorphan-phenylephrine
759,https://www.goodrx.com/brompheniramine-dextromethorphan-pseudoephedrine,brompheniramine-dextromethorphan-pseudoephedrine
760,https://www.goodrx.com/bromsite,bromsite
761,https://www.goodrx.com/bronchitol,bronchitol
762,https://www.goodrx.com/brovana,brovana
763,https://www.goodrx.com/brukinsa,brukinsa
764,https://www.goodrx.com/bryhali,bryhali
765,https://www.goodrx.com/budeprion-sr,budeprion-sr
766,https://www.goodrx.com/budeprion-xl,budeprion-xl
767,https://www.goodrx.com/budesonide,budesonide
768,https://www.goodrx.com/budesonide-er,budesonide-er
769,https://www.goodrx.com/budesonide-formoterol,budesonide-formoterol
770,https://www.goodrx.com/bumetanide,bumetanide
771,https://www.goodrx.com/bumex,bumex
772,https://www.goodrx.com/bunavail,bunavail
773,https://www.goodrx.com/bupap,bupap
774,https://www.goodrx.com/buphenyl,buphenyl
775,https://www.goodrx.com/bupivacaine,bupivacaine
776,https://www.goodrx.com/bupivacaine-meloxicam,bupivacaine-meloxicam
777,https://www.goodrx.com/buprenex,buprenex
778,https://www.goodrx.com/buprenorphine,buprenorphine
779,https://www.goodrx.com/buprenorphine-naloxone,buprenorphine-naloxone
780,https://www.goodrx.com/buproban,buproban
781,https://www.goodrx.com/bupropion,bupropion
782,https://www.goodrx.com/bupropion-forfivo-xl,bupropion-forfivo-xl
783,https://www.goodrx.com/bupropion-zyban,bupropion-zyban
784,https://www.goodrx.com/bupropion-sr,bupropion-sr
785,https://www.goodrx.com/bupropion-xl,bupropion-xl
786,https://www.goodrx.com/buspar,buspar
787,https://www.goodrx.com/buspirone,buspirone
788,https://www.goodrx.com/busulfan,busulfan
789,https://www.goodrx.com/busulfex,busulfex
790,https://www.goodrx.com/butabarbital,butabarbital
791,https://www.goodrx.com/butalbital-acetaminophen,butalbital-acetaminophen
792,https://www.goodrx.com/butalbital-acetaminophen-caffeine,butalbital-acetaminophen-caffeine
793,https://www.goodrx.com/butalbital-acetaminophen-caffeine-codeine,butalbital-acetaminophen-caffeine-codeine
794,https://www.goodrx.com/butalbital-aspirin-caffeine,butalbital-aspirin-caffeine
795,https://www.goodrx.com/butalbital-aspirin-caffeine-codeine,butalbital-aspirin-caffeine-codeine
796,https://www.goodrx.com/butenafine,butenafine
797,https://www.goodrx.com/butisol,butisol
798,https://www.goodrx.com/butorphanol,butorphanol
799,https://www.goodrx.com/butrans,butrans
800,https://www.goodrx.com/bydureon,bydureon
801,https://www.goodrx.com/bydureon-bcise,bydureon-bcise
802,https://www.goodrx.com/byetta,byetta
803,https://www.goodrx.com/byfavo,byfavo
804,https://www.goodrx.com/bylvay,bylvay
805,https://www.goodrx.com/bynfezia-pen,bynfezia-pen
806,https://www.goodrx.com/bystolic,bystolic
807,https://www.goodrx.com/byvalson,byvalson
808,https://www.goodrx.com/cabazitaxel,cabazitaxel
809,https://www.goodrx.com/cabenuva,cabenuva
810,https://www.goodrx.com/cabergoline,cabergoline
811,https://www.goodrx.com/cablivi,cablivi
812,https://www.goodrx.com/cabometyx,cabometyx
813,https://www.goodrx.com/cabotegravir,cabotegravir
814,https://www.goodrx.com/cabotegravir-rilpivirine,cabotegravir-rilpivirine
815,https://www.goodrx.com/cabozantinib,cabozantinib
816,https://www.goodrx.com/cadexomer-iodine,cadexomer-iodine
817,https://www.goodrx.com/caduet,caduet
818,https://www.goodrx.com/cafcit,cafcit
819,https://www.goodrx.com/cafergot,cafergot
820,https://www.goodrx.com/caffeine-citrate,caffeine-citrate
821,https://www.goodrx.com/calan,calan
822,https://www.goodrx.com/calan-sr,calan-sr
823,https://www.goodrx.com/calcipotriene,calcipotriene
824,https://www.goodrx.com/calcitonin-salmon,calcitonin-salmon
825,https://www.goodrx.com/calcitrene,calcitrene
826,https://www.goodrx.com/calcitriol,calcitriol
827,https://www.goodrx.com/calcium-acetate,calcium-acetate
828,https://www.goodrx.com/calcium-carbonate,calcium-carbonate
829,https://www.goodrx.com/calcium-polycarbophil,calcium-polycarbophil
830,https://www.goodrx.com/calphron,calphron
831,https://www.goodrx.com/calquence,calquence
832,https://www.goodrx.com/cambia,cambia
833,https://www.goodrx.com/camila,camila
834,https://www.goodrx.com/campath,campath
835,https://www.goodrx.com/camphor-menthol-methyl-salicylate,camphor-menthol-methyl-salicylate
836,https://www.goodrx.com/campral,campral
837,https://www.goodrx.com/camptosar,camptosar
838,https://www.goodrx.com/camrese,camrese
839,https://www.goodrx.com/camreselo,camreselo
840,https://www.goodrx.com/canagliflozin,canagliflozin
841,https://www.goodrx.com/canasa,canasa
842,https://www.goodrx.com/cancidas,cancidas
843,https://www.goodrx.com/candesartan,candesartan
844,https://www.goodrx.com/candesartan-hctz,candesartan-hctz
845,https://www.goodrx.com/capacet,capacet
846,https://www.goodrx.com/capasil,capasil
847,https://www.goodrx.com/capcof,capcof
848,https://www.goodrx.com/capecitabine,capecitabine
849,https://www.goodrx.com/capex,capex
850,https://www.goodrx.com/capital-and-codeine,capital-and-codeine
851,https://www.goodrx.com/caplyta,caplyta
852,https://www.goodrx.com/capmist-dm,capmist-dm
853,https://www.goodrx.com/capoten,capoten
854,https://www.goodrx.com/capozide,capozide
855,https://www.goodrx.com/caprelsa,caprelsa
856,https://www.goodrx.com/capron-dm,capron-dm
857,https://www.goodrx.com/capron-dmt,capron-dmt
858,https://www.goodrx.com/capsaicin,capsaicin
859,https://www.goodrx.com/capstar,capstar
860,https://www.goodrx.com/captopril,captopril
861,https://www.goodrx.com/captopril-hctz,captopril-hctz
862,https://www.goodrx.com/carac,carac
863,https://www.goodrx.com/carafate,carafate
864,https://www.goodrx.com/carbachol,carbachol
865,https://www.goodrx.com/carbaglu,carbaglu
866,https://www.goodrx.com/carbamazepine,carbamazepine
867,https://www.goodrx.com/carbamazepine-er,carbamazepine-er
868,https://www.goodrx.com/carbatrol,carbatrol
869,https://www.goodrx.com/carbidopa,carbidopa
870,https://www.goodrx.com/carbidopa-levodopa,carbidopa-levodopa
871,https://www.goodrx.com/carbidopa-levodopa-er,carbidopa-levodopa-er
872,https://www.goodrx.com/carbidopa-levodopa-entacapone,carbidopa-levodopa-entacapone
